Current Reporting Period,ProjectCounter,ProjectUnitCounter,Duplicate,Entity,Sector,Product,Class,Channel,Status,ProjectCode,Municipality,State,Zip,County,CensusTract,Current MSA AMI Band,Vintage MSA AMI Band,Current MSA SMI Band,Vintage MSA SMI Band,Current Distressed,Vintage Distressed,ElectricUtility,Contractor,Lender,Market,ProjectType,Technology,RSIP Step,Bundle Type,SmarteBundle,SmarteNaturalGasSpecialOffer,SmarteHeatPumpSpecialOffer,SolarLeaseType,PropertyType,Food/Organic Waste (tons/yr),NumberOfMeasures,MultiMeasure,Square Footage,FundingSource,SF Record Type,OrphanStatus,PowerClerkNumber,PACENumber,MFHNumber,IRBRequestNumber,Solarize,RSIP System Financing Type,Resi Financing,SHREC,REC Type,Term,Rate,PPA Lease Price,Rate Type,ESA Opt In,ESA Price,Monthly ESA Cost,DTI,FICO Score,Credit Range,ReceivedDate,CYQtrReceived,CYReceived,FYQtrReceived,FYReceived,ApprovedDate,CYQtrApproved,CYApproved,FYQtrApproved,FYApproved,ClosedDate,CYQtrClosed,CYClosed,FYQtrClosed,FYClosed,CompletedDate,CYQtrCompleted,CYCompleted,FYQtrCompleted,FYCompleted,DecommissionedDate,TotalCapitalDeployed,AmountFinanced,LeaseFairMarketValue,ActualGrossCost,AdjustedGrossCost,CGBIncentiveAmount,CGBIncentiveAmount2,RSIPIncentiveAmount,OtherIncentiveAmount,IRBAmount,LLRAmount,SmarteLLRAmount,TotalLLRAmount,TotalCGBCreditEnhancements,GreenBankAdvanceRate,TotalCGBLoansLeases,TotalCGBInvestment,TotalCGBInvestment2,TotalPrivateInvestment,TotalPrivateInvestment2,TotalInvestment,TotalInvestment2,kW STC,MW,Watts,AnnualMMBTUSavedProduced,LifetimeMMBTUSavedProduced,AnnualCostSavings,LifetimeCostSavings,CalculatedAnnualMMBTUProducedSaved,CalculatedLifetimeMMBTUProducedSaved,CapacityFactor,ExpectedUsefulLife,ExpectedAnnualGeneration(kWh),ExpectedAnnualGeneration(MWh),ExpectedLifetimeGeneration(kWh),ExpectedLifetimeGeneration(MWh),Emission Rate Factor Helper,AnnualCO2EmissTonsPerMwh,AnnualNOXEmissLbsPerMwh,AnnualSO2EmissLbsPerMwh,AnnualPM2.5EmissLbsPerMwh,LifetimeCO2EmissTonsPerMwh,LifetimeNOXEmissLbsPerMwh,LifetimeSO2EmissLbsPerMwh,LifetimePM2.5EmissLbsPerMwh,AnnualVehiclesDriven,AnnualMilesDriven,AnnualGallonsGasoline,AnnualHomesEnergyUse,AnnualTreeSeedlings,AnnualAcresForests,LifetimeVehiclesDriven,LifetimeMilesDriven,LifetimeGallonsGasoline,LifetimeHomesEnergyUse,LifetimeTreeSeedlings,LifetimeAcresForests,JobsMethodHelper,DirectJobYears,IndirectInducedJobYears,TotalJobYears,AnnualPublicHealthLow,AnnualPublicHealthHigh,LifetimePublicHealthLow,LifetimePublicHealthHigh,IndividualIncomeTaxesGenerated,CorporateTaxesGenerated,SalesTaxesGenerated,TotalTaxRevenueGenerated,State House District,State Senate District,Congressional District,Opportunity Zone,USDA Rurality,MSA Vintage CRA AMI Band,MSA Vintage CRA SMI Band,ProgramSegment,RSIP Exclusions,ZREC kWh,ZREC MWh,Vintage MSA AMI Band Sort,MSA Vintage CRA AMI Band Sort,Vintage EJ Poverty Level,Vintage Vulnerable Community,Vulnerable Community Category,RaceEthnicityCategoryVintage,VintageEJCommunity,Scrubbed Contractor,Contractor Id,CRA Qualified,LMI Qualified,COG Name,Cost Membership,DOE_Justice40,SQL_Source,PropertyTaxesGenerated,LastModifiedDate,file_part
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,124918,Cheshire,CT,6410,New Haven County,343101,120+,120+,120+,120+,Not Distressed,Not Distressed,Eversource,"Skyline Solar, LLC.",PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,RPV-57983,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2021-01-21 00:00:00.000,Q1,2021,Q3,2021,2021-01-21 00:00:00.000,Q1,2021,Q3,2021,2021-01-21 00:00:00.000,Q1,2021,Q3,2021,2021-06-09 00:00:00.000,Q2,2021,Q4,2021,,39996.00,39996.00,NULL,26730.00,39996.00,0.00,1839.54,1839.54,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,6839.54000,34996.00000,34996.00000,39996.00000,41835.54000,9.90000,0.0099000000,9900.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,15669.0800000,15.669080000000,391727.00,391.727000000000,2021PV,8.61799400,3.13381600,1.56690800,0.47007240,215.449850,78.345400,39.172700,11.751810,1.739766,20042.112486,879.724578,0.985347,129.273159,9.323239,43.494154,501052.812144,21993.114440,24.633674,3231.828975,233.080973,2018ResidentialPV,0.16000000000,0.20000000000,0.36000000000,62.676320,142.588628,1566.908000,3564.715700,835.04,134.95,0.00,969.99,State House District 90,State Senate District 16,CT5,Not Eligible,Eligible,50-80,120+,Incentive,NULL,NULL,NULL,5,2,No,Vulnerable,CRA,Need to Fix,Not EJ Community,Skyline Solar LLC,TBD,CRA,Not LMI,Naugatuck Valley,Yes,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
NULL,1,1,No,CCEF,CCEF,,,,Completed,12-FED-R-OSDG.017,East Lyme,CT,6357,New London County,870704,120+,100-120,100-120,100-120,Not Distressed,Not Distressed,Eversource,King Energy Associates,,Residential,RE,Geothermal,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012-03-13 00:00:00.000,Q1,2012,Q3,2012,2012-03-13 00:00:00.000,Q1,2012,Q3,2012,2012-03-13 00:00:00.000,Q1,2012,Q3,2012,2012-04-27 00:00:00.000,Q2,2012,Q4,2012,,32650.00,NULL,NULL,32650.00,32650.00,3600.00,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3600.00000,3600.00000,29050.00000,29050.00000,32650.00000,32650.00000,NULL,NULL,NULL,5.18,103.60,1593.00,31860.0000,5.180000,129.50000,NULL,25.00,1517.7300000,1.520000000000,37943.16,37.940000000000,2012Geothermal,0.61000000,0.51000000,0.45000000,0.00000000,15.180000,12.710000,11.270000,0.000000,0.120000,1349.860000,61.970000,0.060000,14.270000,0.650000,2.910000,33746.520000,1549.290000,1.490000,356.830000,16.220000,2010ResidentialGeothermal,0.27000000000,0.43000000000,0.71000000000,7.949280,17.968365,198.901030,449.591205,1094.95,822.55,0.00,1917.50,State House District 37,State Senate District 20,CT2,Not Eligible,Eligible,120+,120+,CCEF,NULL,NULL,NULL,4,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,King Energy LLC,TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,CCEFLegacyProjects,0.00,NULL,1
NULL,1,1,No,CCEF,CCEF,,,,Completed,12-FED-R-OSDG.018,West Hartford,CT,6117,Hartford County,497700,120+,120+,120+,120+,Not Distressed,Distressed,Eversource,King Energy Associates,,Residential,RE,Geothermal,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2012-03-20 00:00:00.000,Q1,2012,Q3,2012,2012-03-20 00:00:00.000,Q1,2012,Q3,2012,2012-03-20 00:00:00.000,Q1,2012,Q3,2012,2012-05-31 00:00:00.000,Q2,2012,Q4,2012,,29500.00,NULL,NULL,29500.00,29500.00,6000.00,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6000.00000,6000.00000,23500.00000,23500.00000,29500.00000,29500.00000,NULL,NULL,NULL,5.18,103.60,1593.00,31860.0000,5.180000,129.50000,NULL,25.00,1517.7300000,1.520000000000,37943.16,37.940000000000,2012Geothermal,0.61000000,0.51000000,0.45000000,0.00000000,15.180000,12.710000,11.270000,0.000000,0.120000,1349.860000,61.970000,0.060000,14.270000,0.650000,2.910000,33746.520000,1549.290000,1.490000,356.830000,16.220000,2010ResidentialGeothermal,0.24000000000,0.39000000000,0.64000000000,7.949280,17.968365,198.901030,449.591205,989.31,743.19,0.00,1732.50,State House District 19,State Senate District 5,CT1,Not Eligible,Not Eligible,120+,120+,CCEF,NULL,NULL,NULL,5,4,No,Vulnerable,Distressed,Need to Fix,EJ Community,King Energy LLC,TBD,Not CRA,Not LMI,Capitol,No,Not Justice 40,CCEFLegacyProjects,0.00,NULL,1
NULL,1,1,No,CCEF,CCEF,,,,Completed,11-FED-R-OSDG.006,East Lyme,CT,6333,New London County,716102,120+,120+,120+,120+,Not Distressed,Not Distressed,Eversource,Total Comfort Mechanical Systems LLC,,Residential,RE,Geothermal,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,ARRA,NULL,NULL,NULL,,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011-02-10 00:00:00.000,Q1,2011,Q3,2011,2011-02-10 00:00:00.000,Q1,2011,Q3,2011,2011-02-10 00:00:00.000,Q1,2011,Q3,2011,2011-04-08 00:00:00.000,Q2,2011,Q4,2011,,61155.80,NULL,NULL,61155.80,61155.80,6300.00,6300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6300.00000,6300.00000,54855.80000,54855.80000,61155.80000,61155.80000,NULL,NULL,NULL,5.18,103.60,1593.00,31860.0000,5.180000,129.50000,NULL,25.00,1517.7300000,1.520000000000,37943.16,37.940000000000,2012Geothermal,0.61000000,0.51000000,0.45000000,0.00000000,15.180000,12.710000,11.270000,0.000000,0.120000,1349.860000,61.970000,0.060000,14.270000,0.650000,2.910000,33746.520000,1549.290000,1.490000,356.830000,16.220000,2010ResidentialGeothermal,0.51000000000,0.81000000000,1.32000000000,7.949280,17.968365,198.901030,449.591205,2050.92,1540.70,0.00,3591.62,State House District 37,State Senate District 20,CT2,Not Eligible,Eligible,120+,120+,CCEF,NULL,NULL,NULL,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Total Comfort Inc,TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,CCEFLegacyProjects,0.00,NULL,1
NULL,1,1,No,CCEF,CCEF,,,,Completed,11-FED-R-OSDG.007,East Lyme,CT,6333,New London County,716102,120+,120+,120+,120+,Not Distressed,Not Distressed,Eversource,Total Comfort Mechanical Systems LLC,,Residential,RE,Geothermal,NULL,NULL,NULL,NULL,NULL,None,,NULL,NULL,NULL,NULL,ARRA,NULL,NULL,NULL,,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2011-02-16 00:00:00.000,Q1,2011,Q3,2011,2011-02-16 00:00:00.000,Q1,2011,Q3,2011,2011-02-16 00:00:00.000,Q1,2011,Q3,2011,2011-04-08 00:00:00.000,Q2,2011,Q4,2011,,64605.65,NULL,NULL,64605.65,64605.65,6300.00,6300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6300.00000,6300.00000,58305.65000,58305.65000,64605.65000,64605.65000,NULL,NULL,NULL,5.18,103.60,1593.00,31860.0000,5.180000,129.50000,NULL,25.00,1517.7300000,1.520000000000,37943.16,37.940000000000,2012Geothermal,0.61000000,0.51000000,0.45000000,0.00000000,15.180000,12.710000,11.270000,0.000000,0.120000,1349.860000,61.970000,0.060000,14.270000,0.650000,2.910000,33746.520000,1549.290000,1.490000,356.830000,16.220000,2010ResidentialGeothermal,0.54000000000,0.86000000000,1.40000000000,7.949280,17.968365,198.901030,449.591205,2166.62,1627.61,0.00,3794.23,State House District 37,State Senate District 20,CT2,Not Eligible,Eligible,120+,120+,CCEF,NULL,NULL,NULL,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Total Comfort Inc,TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,CCEFLegacyProjects,0.00,NULL,1
NULL,1,1,No,CCEF,Infrastructure,NULL,EPBB,NULL,Completed,598-19076,Danbury,CT,6811,Fairfield County,210900,100-120,100-120,120+,120+,Not Distressed,Not Distressed,Eversource,Real Goods Solar,NULL,Residential,RE,PV,None,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,598-19076,NULL,NULL,NULL,No,,NULL,Pre-SHREC,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008-04-28 00:00:00.000,Q2,2008,Q4,2008,2008-04-28 00:00:00.000,Q2,2008,Q4,2008,2008-04-28 00:00:00.000,Q2,2008,Q4,2008,2009-02-09 00:00:00.000,Q1,2009,Q3,2009,,35763.00,NULL,NULL,35763.00,35763.00,16497.00,16497.00,16497.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16497.00000,16497.00000,19266.00000,19266.00000,35763.00000,35763.00000,4.50000,0.0045000000,4500.00000,NULL,NULL,1198.80,29970.0000,17.485135,437.12838,0.130,25.00,5124.6000000,5.124600000000,128115.00,128.115000000000,2012PV,2.85824650,3.53155586,4.66724340,0.25722294,71.456162,NULL,116.681085,6.430574,0.555237,6355.287966,291.769719,0.279988,67.199459,3.054131,13.880931,158882.199100,7294.242985,6.999703,1679.986469,76.353268,2010ResidentialPV,0.21000000000,0.34000000000,0.55000000000,99.417240,224.457480,2485.431000,5611.437000,699.63,900.98,0.00,1600.61,State House District 138,State Senate District 24,CT5,Not Eligible,Not Eligible,80-120,80-120,Incentive,Include,0.27840000001000004,278.40000001000004,4,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Real Goods Solar,TBD,Not CRA,Not LMI,Western CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,NULL,1
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,150295,Bridgeport,CT,6605,Fairfield County,71000,-60,-60,60-80,60-80,Distressed,Distressed,United Illuminating,"Skyline Solar, LLC.",PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,RPV-60436,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2021-04-30 00:00:00.000,Q2,2021,Q4,2021,2021-04-30 00:00:00.000,Q2,2021,Q4,2021,2021-04-30 00:00:00.000,Q2,2021,Q4,2021,2021-11-17 00:00:00.000,Q4,2021,Q2,2022,,23718.40,23718.40,NULL,14688.00,23718.40,0.00,1141.44,1141.44,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,6141.44000,18718.40000,18718.40000,23718.40000,24859.84000,5.44000,0.0054400000,5440.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,10590.0300000,10.590030000000,264750.75,264.750750000000,2021PV,5.82451650,2.11800600,1.05900300,0.31770090,145.612913,52.950150,26.475075,7.942523,1.175830,13545.566969,594.566475,0.665952,87.369943,6.301160,29.395752,338639.174233,14864.161885,16.648798,2184.248584,157.529000,2018ResidentialPV,0.09000000000,0.12000000000,0.21000000000,42.360120,96.369273,1059.003000,2409.231825,495.19,80.03,0.00,575.22,State House District 130,State Senate District 22,CT4,Not Eligible,Not Eligible,-50,-50,Incentive,NULL,NULL,NULL,1,1,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,Skyline Solar LLC,TBD,CRA,LMI,Greater Bridgeport,No,Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,150351,Plymouth,CT,6786,Litchfield County,425400,100-120,100-120,100-120,100-120,Distressed,Not Distressed,Eversource,PosiGen CT 3,PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,RPV-59672,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2021-05-22 00:00:00.000,Q2,2021,Q4,2021,2021-05-22 00:00:00.000,Q2,2021,Q4,2021,2021-05-22 00:00:00.000,Q2,2021,Q4,2021,2022-01-10 00:00:00.000,Q1,2022,Q3,2022,,31617.30,31617.30,NULL,19899.00,31617.30,0.00,1819.80,1819.80,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,6819.80000,26617.30000,26617.30000,31617.30000,33437.10000,7.37000,0.0073700000,7370.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,12787.9200000,12.787920000000,319698.00,319.698000000000,2022PV,7.16123520,3.32485920,2.68546320,0.63939600,179.030880,83.121480,67.136580,15.984900,1.445682,16654.256364,731.018682,0.818787,107.421228,7.747268,36.142038,416356.409089,18275.467039,20.469675,2685.530695,193.681693,2018ResidentialPV,0.12000000000,0.16000000000,0.28000000000,51.151680,116.370072,1278.792000,2909.251800,660.11,106.68,0.00,766.79,State House District 78,State Senate District 31,CT5,Not Eligible,Eligible,50-80,80-120,Incentive,NULL,NULL,NULL,4,2,No,Vulnerable,CRA,Need to Fix,Not EJ Community,"PosiGen CT, LLC",TBD,CRA,Not LMI,Naugatuck Valley,Yes,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,157666,East Hartford,CT,6118,Hartford County,511100,120+,120+,120+,100-120,Distressed,Distressed,Eversource,J&S Industries,PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2021-08-26 00:00:00.000,Q3,2021,Q1,2022,2021-08-26 00:00:00.000,Q3,2021,Q1,2022,2021-08-26 00:00:00.000,Q3,2021,Q1,2022,2022-02-24 00:00:00.000,Q1,2022,Q3,2022,NULL,31617.30,31617.30,NULL,19899.00,31617.30,0.00,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,5000.00000,26617.30000,26617.30000,31617.30000,31617.30000,7.37000,0.0073700000,7370.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,12787.9200000,12.787920000000,319698.00,319.698000000000,2022PV,7.16123520,3.32485920,2.68546320,0.63939600,179.030880,83.121480,67.136580,15.984900,1.445682,16654.256364,731.018682,0.818787,107.421228,7.747268,36.142038,416356.409089,18275.467039,20.469675,2685.530695,193.681693,2018ResidentialPV,0.12000000000,0.16000000000,0.28000000000,51.151680,116.370072,1278.792000,2909.251800,660.11,106.68,0.00,766.79,State House District 9,State Senate District 3,CT1,Not Eligible,Not Eligible,50-80,80-120,Incentive,NULL,NULL,NULL,5,2,No,Vulnerable,"CRA,Distressed",Need to Fix,EJ Community,J&S Industries,TBD,CRA,Not LMI,Capitol,No,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,157687,Bridgeport,CT,6606,Fairfield County,72300,60-80,60-80,80-100,80-100,Distressed,Distressed,United Illuminating,Posigen CT 3,PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2021-08-06 00:00:00.000,Q3,2021,Q1,2022,2021-08-06 00:00:00.000,Q3,2021,Q1,2022,2021-08-06 00:00:00.000,Q3,2021,Q1,2022,2022-03-01 00:00:00.000,Q1,2022,Q3,2022,NULL,17527.20,17527.20,NULL,10854.00,17527.20,0.00,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,5000.00000,12527.20000,12527.20000,17527.20000,17527.20000,4.02000,0.0040200000,4020.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,8972.9400000,8.972940000000,224323.50,224.323500000000,2022PV,5.02484640,2.33296440,1.88431740,0.44864700,125.621160,58.324110,47.107935,11.216175,1.014396,11685.844382,512.936175,0.574521,75.374590,5.436050,25.359897,292146.109560,12823.404370,14.363021,1884.364759,135.901242,2018ResidentialPV,0.07000000000,0.09000000000,0.16000000000,35.891760,81.653754,897.294000,2041.343850,365.93,59.14,0.00,425.07,State House District 127,State Senate District 22,CT4,Not Eligible,Not Eligible,50-80,50-80,Incentive,NULL,NULL,NULL,2,2,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,"PosiGen CT, LLC",TBD,CRA,LMI,Greater Bridgeport,No,Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
NULL,1,1,No,CCEF,Infrastructure,NULL,EPBB,NULL,Completed,831-20885,Branford,CT,6405,New Haven County,184400,100-120,120+,100-120,120+,Not Distressed,Not Distressed,Eversource,Akeena Solar,NULL,Residential,RE,PV,None,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,831-20885,NULL,NULL,NULL,No,,NULL,Pre-SHREC,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2008-09-29 00:00:00.000,Q3,2008,Q1,2009,2008-09-29 00:00:00.000,Q3,2008,Q1,2009,2008-09-29 00:00:00.000,Q3,2008,Q1,2009,2010-05-03 00:00:00.000,Q2,2010,Q4,2010,,42929.08,NULL,NULL,42929.08,42929.08,20451.00,20451.00,20451.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20451.00000,20451.00000,22478.08000,22478.08000,42929.08000,42929.08000,5.10000,0.0051000000,5100.00000,NULL,NULL,1198.80,29970.0000,19.816487,495.41216,0.130,25.00,5807.8800000,5.807880000000,145197.00,145.197000000000,2012PV,3.23934603,4.00242998,5.28954252,0.29151933,80.983651,NULL,132.238563,7.287983,0.629269,7202.659695,330.672349,0.317320,76.159387,3.461348,15.731722,180066.492400,8266.808716,7.932996,1903.984665,86.533703,2010ResidentialPV,0.25000000000,0.40000000000,0.65000000000,112.672872,254.385144,2816.821800,6359.628600,839.82,1081.51,0.00,1921.33,State House District 102,State Senate District 12,CT3,Not Eligible,Eligible,80-120,80-120,Incentive,Include,0.30450000001,304.50000001,5,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Akeena Solar,TBD,Not CRA,Not LMI,South Central CT,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,NULL,1
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,119369,Hartland,CT,6027,Hartford County,330100,120+,120+,120+,120+,Not Distressed,Not Distressed,Eversource,J&S Industries,PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,RPV-45506,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2019-09-24 00:00:00.000,Q3,2019,Q1,2020,2019-09-24 00:00:00.000,Q3,2019,Q1,2020,2019-09-24 00:00:00.000,Q3,2019,Q1,2020,2020-03-24 00:00:00.000,Q1,2020,Q3,2020,,21504.00,21504.00,NULL,13824.00,21504.00,0.00,1426.88,1426.88,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,6426.88000,16504.00000,16504.00000,21504.00000,22930.88000,5.12000,0.0051200000,5120.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,10225.6200000,10.225620000000,255640.50,255.640500000000,2020PV,5.62409100,1.94286780,0.51128100,0.30676860,140.602275,48.571695,12.782025,7.669215,1.135369,13079.454970,574.107046,0.643036,84.363485,6.084333,28.384225,326986.374243,14352.676155,16.075902,2109.087132,152.108322,2018ResidentialPV,0.08000000000,0.11000000000,0.19000000000,40.902480,93.053142,1022.562000,2326.328550,448.96,72.55,0.00,521.51,State House District 62,State Senate District 8,CT1,Not Eligible,Eligible,50-80,80-120,Incentive,NULL,NULL,NULL,5,2,No,Vulnerable,CRA,Need to Fix,Not EJ Community,J&S Industries,TBD,CRA,Not LMI,Northwest Hills,Yes,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,124930,Derby,CT,6418,New Haven County,120200,-60,-60,-60,-60,Distressed,Distressed,United Illuminating,J&S Industries,PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,RPV-50003,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2020-03-04 00:00:00.000,Q1,2020,Q3,2020,2020-03-04 00:00:00.000,Q1,2020,Q3,2020,2020-03-04 00:00:00.000,Q1,2020,Q3,2020,2020-08-28 00:00:00.000,Q3,2020,Q1,2021,,17702.40,17702.40,NULL,10368.00,17702.40,0.00,874.08,874.08,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,5874.08000,12702.40000,12702.40000,17702.40000,18576.48000,3.84000,0.0038400000,3840.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,8767.9500000,8.767950000000,219198.75,219.198750000000,2020PV,4.82237250,1.66591050,0.43839750,0.26303850,120.559313,41.647763,10.959938,6.575963,0.973521,11214.968599,492.267645,0.551371,72.337406,5.217007,24.338032,280374.214966,12306.691124,13.784270,1808.435138,130.425163,2018ResidentialPV,0.07000000000,0.09000000000,0.16000000000,35.071800,79.788345,876.795000,1994.708625,369.59,59.73,0.00,429.32,State House District 105,State Senate District 17,CT3,Not Eligible,Eligible,50-80,80-120,Incentive,NULL,NULL,NULL,1,2,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,J&S Industries,TBD,CRA,LMI,Naugatuck Valley,No,Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,1
