Current Reporting Period,ProjectCounter,ProjectUnitCounter,Duplicate,Entity,Sector,Product,Class,Channel,Status,ProjectCode,Municipality,State,Zip,County,CensusTract,Current MSA AMI Band,Vintage MSA AMI Band,Current MSA SMI Band,Vintage MSA SMI Band,Current Distressed,Vintage Distressed,ElectricUtility,Contractor,Lender,Market,ProjectType,Technology,RSIP Step,Bundle Type,SmarteBundle,SmarteNaturalGasSpecialOffer,SmarteHeatPumpSpecialOffer,SolarLeaseType,PropertyType,Food/Organic Waste (tons/yr),NumberOfMeasures,MultiMeasure,Square Footage,FundingSource,SF Record Type,OrphanStatus,PowerClerkNumber,PACENumber,MFHNumber,IRBRequestNumber,Solarize,RSIP System Financing Type,Resi Financing,SHREC,REC Type,Term,Rate,PPA Lease Price,Rate Type,ESA Opt In,ESA Price,Monthly ESA Cost,DTI,FICO Score,Credit Range,ReceivedDate,CYQtrReceived,CYReceived,FYQtrReceived,FYReceived,ApprovedDate,CYQtrApproved,CYApproved,FYQtrApproved,FYApproved,ClosedDate,CYQtrClosed,CYClosed,FYQtrClosed,FYClosed,CompletedDate,CYQtrCompleted,CYCompleted,FYQtrCompleted,FYCompleted,DecommissionedDate,TotalCapitalDeployed,AmountFinanced,LeaseFairMarketValue,ActualGrossCost,AdjustedGrossCost,CGBIncentiveAmount,CGBIncentiveAmount2,RSIPIncentiveAmount,OtherIncentiveAmount,IRBAmount,LLRAmount,SmarteLLRAmount,TotalLLRAmount,TotalCGBCreditEnhancements,GreenBankAdvanceRate,TotalCGBLoansLeases,TotalCGBInvestment,TotalCGBInvestment2,TotalPrivateInvestment,TotalPrivateInvestment2,TotalInvestment,TotalInvestment2,kW STC,MW,Watts,AnnualMMBTUSavedProduced,LifetimeMMBTUSavedProduced,AnnualCostSavings,LifetimeCostSavings,CalculatedAnnualMMBTUProducedSaved,CalculatedLifetimeMMBTUProducedSaved,CapacityFactor,ExpectedUsefulLife,ExpectedAnnualGeneration(kWh),ExpectedAnnualGeneration(MWh),ExpectedLifetimeGeneration(kWh),ExpectedLifetimeGeneration(MWh),Emission Rate Factor Helper,AnnualCO2EmissTonsPerMwh,AnnualNOXEmissLbsPerMwh,AnnualSO2EmissLbsPerMwh,AnnualPM2.5EmissLbsPerMwh,LifetimeCO2EmissTonsPerMwh,LifetimeNOXEmissLbsPerMwh,LifetimeSO2EmissLbsPerMwh,LifetimePM2.5EmissLbsPerMwh,AnnualVehiclesDriven,AnnualMilesDriven,AnnualGallonsGasoline,AnnualHomesEnergyUse,AnnualTreeSeedlings,AnnualAcresForests,LifetimeVehiclesDriven,LifetimeMilesDriven,LifetimeGallonsGasoline,LifetimeHomesEnergyUse,LifetimeTreeSeedlings,LifetimeAcresForests,JobsMethodHelper,DirectJobYears,IndirectInducedJobYears,TotalJobYears,AnnualPublicHealthLow,AnnualPublicHealthHigh,LifetimePublicHealthLow,LifetimePublicHealthHigh,IndividualIncomeTaxesGenerated,CorporateTaxesGenerated,SalesTaxesGenerated,TotalTaxRevenueGenerated,State House District,State Senate District,Congressional District,Opportunity Zone,USDA Rurality,MSA Vintage CRA AMI Band,MSA Vintage CRA SMI Band,ProgramSegment,RSIP Exclusions,ZREC kWh,ZREC MWh,Vintage MSA AMI Band Sort,MSA Vintage CRA AMI Band Sort,Vintage EJ Poverty Level,Vintage Vulnerable Community,Vulnerable Community Category,RaceEthnicityCategoryVintage,VintageEJCommunity,Scrubbed Contractor,Contractor Id,CRA Qualified,LMI Qualified,COG Name,Cost Membership,DOE_Justice40,SQL_Source,PropertyTaxesGenerated,LastModifiedDate,file_part
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-11900,Colchester,CT,6415,New London County,714101,80-100,100-120,80-100,80-100,Not Distressed,Not Distressed,Eversource,Sungevity,NULL,Residential,RE,PV,Step 7,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-11900,NULL,NULL,NULL,No,Other Homeowner Purchase,N/A,SHREC,SHREC T1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015-06-10 00:00:00.000,Q2,2015,Q4,2015,2015-06-11 00:00:00.000,Q2,2015,Q4,2015,2015-06-11 00:00:00.000,Q2,2015,Q4,2015,2015-07-15 00:00:00.000,Q3,2015,Q1,2016,,23957.00,NULL,NULL,23957.00,23957.00,3135.00,3135.00,3135.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3135.00000,3135.00000,20822.00000,20822.00000,23957.00000,23957.00000,6.48000,0.0064800000,6480.00000,NULL,NULL,1198.80,29970.0000,25.178595,629.46487,0.130,25.00,7379.4240000,7.379424000000,184485.60,184.485600000000,2015PV,4.28006592,5.01800832,5.09180256,0.36897120,107.001648,125.450208,127.295064,9.224280,0.864043,9953.773769,436.909005,0.489366,64.202602,4.630321,21.601075,248844.344225,10922.725125,12.234150,1605.065050,115.758025,2010ResidentialPV,0.14000000000,0.23000000000,0.37000000000,143.160826,323.218771,3579.020640,8080.469280,468.67,603.55,0.00,1072.22,State House District 48,State Senate District 33,CT2,Not Eligible,Eligible,80-120,80-120,Incentive,Include,0.036700000010000025,36.700000010000025,4,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Sungevity,TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-08833,Meriden,CT,6450,New Haven County,171100,80-100,80-100,80-100,80-100,Distressed,Distressed,Eversource,BeFree Green Energy,NULL,Residential,RE,PV,Step 5,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-08833,NULL,NULL,NULL,No,Other Homeowner Purchase,N/A,SHREC,SHREC T1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-12-31 00:00:00.000,Q4,2014,Q2,2015,2015-01-28 00:00:00.000,Q1,2015,Q3,2015,2015-01-28 00:00:00.000,Q1,2015,Q3,2015,2015-12-01 00:00:00.000,Q4,2015,Q2,2016,,59132.00,NULL,NULL,59132.00,59132.00,9125.00,9125.00,9125.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9125.00000,9125.00000,50007.00000,50007.00000,59132.00000,59132.00000,14.30000,0.0143000000,14300.00000,NULL,NULL,1198.80,29970.0000,55.563874,1389.09685,0.130,25.00,16284.8400000,16.284840000000,407121.00,407.121000000000,2015PV,9.44520720,11.07369120,11.23653960,0.81424200,236.130180,276.842280,280.913490,20.356050,1.906761,21965.889644,964.166477,1.079927,141.681669,10.218146,47.669025,549147.241100,24104.161925,26.998175,3542.041725,255.453650,2010ResidentialPV,0.35000000000,0.56000000000,0.91000000000,315.925896,713.275992,7898.147400,17831.899800,1156.80,1489.71,0.00,2646.51,State House District 83,State Senate District 13,CT5,Not Eligible,Not Eligible,80-120,80-120,Incentive,Include,0.04840000001000002,48.40000001000002,3,3,No,Vulnerable,"LMI,Distressed",Need to Fix,EJ Community,Bee Free Solar,TBD,Not CRA,LMI,South Central CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-06066,Tolland,CT,6084,Tolland County,533101,NULL,120+,NULL,120+,Not Distressed,Not Distressed,Eversource,Earthlight Technologies,NULL,Residential,RE,PV,Step 4,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-06066,NULL,NULL,NULL,Yes,Other Homeowner Purchase,N/A,SHREC,REC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-10-01 00:00:00.000,Q4,2014,Q2,2015,2014-10-06 00:00:00.000,Q4,2014,Q2,2015,2014-10-06 00:00:00.000,Q4,2014,Q2,2015,2015-10-19 00:00:00.000,Q4,2015,Q2,2016,,53235.60,NULL,NULL,53235.60,53235.60,10004.00,10004.00,10004.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10004.00000,10004.00000,43231.60000,43231.60000,53235.60000,53235.60000,12.10000,0.0121000000,12100.00000,NULL,NULL,1198.80,29970.0000,47.015586,1175.38964,0.130,25.00,13779.4800000,13.779480000000,344487.00,344.487000000000,2015PV,7.99209840,9.37004640,9.50784120,0.68897400,199.802460,234.251160,237.696030,17.224350,1.613413,18586.522006,815.833173,0.913785,119.884489,8.646124,40.335325,464663.050150,20395.829325,22.844625,2997.112225,216.153100,2010ResidentialPV,0.31000000000,0.50000000000,0.81000000000,267.321912,603.541224,6683.047800,15088.530600,1041.45,1341.16,0.00,2382.61,State House District 53,State Senate District 35,CT2,Not Eligible,Eligible,120+,120+,Incentive,Include,0.06270000001000002,62.70000001000002,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,"Earthlight Technologies, LLC",TBD,Not CRA,Not LMI,Capitol,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-10385,Waterford,CT,6385,New London County,693300,100-120,100-120,100-120,80-100,Not Distressed,Not Distressed,Eversource,C-TEC Solar,NULL,Residential,RE,PV,Step 6,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-10385,NULL,NULL,NULL,No,Other Homeowner Purchase,N/A,SHREC,SHREC T2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015-04-06 00:00:00.000,Q2,2015,Q4,2015,2015-04-09 00:00:00.000,Q2,2015,Q4,2015,2015-04-09 00:00:00.000,Q2,2015,Q4,2015,2015-06-15 00:00:00.000,Q2,2015,Q4,2015,,27015.20,NULL,NULL,27015.20,27015.20,2548.00,2548.00,2548.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2548.00000,2548.00000,24467.20000,24467.20000,27015.20000,27015.20000,7.28000,0.0072800000,7280.00000,NULL,NULL,1198.80,29970.0000,28.287063,707.17658,0.130,25.00,8290.4640000,8.290464000000,207261.60,207.261600000000,2015PV,4.80846912,5.63751552,5.72042016,0.41452320,120.211728,140.937888,143.010504,10.363080,0.970715,11182.634728,490.848388,0.549781,72.128850,5.201965,24.267875,279565.868200,12271.209700,13.744525,1803.221250,130.049125,2010ResidentialPV,0.16000000000,0.25000000000,0.41000000000,160.835002,363.122323,4020.875040,9078.058080,528.50,680.59,0.00,1209.09,State House District 38,State Senate District 20,CT2,Not Eligible,Eligible,120+,120+,Incentive,Include,0.02650000001,26.50000001,4,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,C-TEC Solar LLC,TBD,Not CRA,Not LMI,Southeastern CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-03769,Hamden,CT,6518,New Haven County,165900,120+,120+,120+,120+,Not Distressed,Not Distressed,United Illuminating,C-TEC Solar,NULL,Residential,RE,PV,Step 4,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-03769,NULL,NULL,NULL,No,Other Homeowner Purchase,N/A,SHREC,REC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-04-24 00:00:00.000,Q2,2014,Q4,2014,2014-05-08 00:00:00.000,Q2,2014,Q4,2014,2014-05-08 00:00:00.000,Q2,2014,Q4,2014,2015-07-29 00:00:00.000,Q3,2015,Q1,2016,,24000.00,NULL,NULL,24000.00,24000.00,6738.00,6738.00,6738.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6738.00000,6738.00000,17262.00000,17262.00000,24000.00000,24000.00000,6.25000,0.0062500000,6250.00000,NULL,NULL,1198.80,29970.0000,24.284910,607.12275,0.130,25.00,7117.5000000,7.117500000000,177937.50,177.937500000000,2015PV,4.12815000,4.83990000,4.91107500,0.35587500,103.203750,120.997500,122.776875,8.896875,0.833374,9600.476243,421.401432,0.471996,61.923806,4.465973,20.834350,240011.906075,10535.035800,11.799900,1548.095150,111.649325,2010ResidentialPV,0.14000000000,0.23000000000,0.37000000000,138.079500,311.746500,3451.987500,7793.662500,469.51,604.63,0.00,1074.14,State House District 91,State Senate District 11,CT3,Not Eligible,Eligible,120+,120+,Incentive,Include,0.08180000001000003,81.80000001000002,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,C-TEC Solar LLC,TBD,Not CRA,Not LMI,South Central CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-09-30 00:00:00.000,1,1,No,CGB,Residential,NULL,NULL,NULL,Completed,95685,New Haven,CT,6053,New Haven County,141400,60-80,60-80,60-80,60-80,Distressed,Distressed,United Illuminating,K D Homes Builder LLC,PosiGen,Residential,RE/EE,PV,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,1,NULL,NULL,NULL,NULL,Matched,RPV-32784,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,240.00,0.000,NULL,Standard Rates,NULL,NULL,NULL,0.00,0.00,Unknown,2018-05-02 00:00:00.000,Q2,2018,Q4,2018,2018-05-02 00:00:00.000,Q2,2018,Q4,2018,2018-05-02 00:00:00.000,Q2,2018,Q4,2018,2018-09-19 00:00:00.000,Q3,2018,Q1,2019,,24499.00,24499.00,NULL,17226.00,24499.00,0.00,1297.49,1297.49,NULL,0.00,0.00,0.00,0.00,0.00,0.00,5000.00,5000.00000,6297.49000,19499.00000,19499.00000,24499.00000,25796.49000,6.38000,0.0063800000,6380.00000,15.00,0.00,1198.80,29970.0000,42.200000,680.00000,NULL,25.00,11660.5000000,11.660500000000,291512.50,291.512500000000,2018PV,6.87969500,3.73136000,2.79852000,0.46642000,171.992375,93.284000,69.963000,11.660500,1.388845,15999.503023,702.279066,0.786597,103.198019,7.442688,34.721133,399987.575583,17556.976652,19.664920,2579.950466,186.067199,2016ResidentialPV,0.10000000000,0.12000000000,0.22000000000,226.213700,510.729900,5655.342500,12768.247500,511.49,82.66,0.00,594.15,State House District 93,State Senate District 10,CT3,Not Eligible,Not Eligible,50-80,50-80,Incentive,NULL,NULL,NULL,2,2,No,Vulnerable,"LMI,CRA,Distressed",Need to Fix,EJ Community,K D Homes Builder LLC,TBD,CRA,LMI,South Central CT,No,Not Justice 40,v_RESI_ALL_PROGRAMS_KPI,0.00,NULL,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-07534,Plainfield,CT,6374,Windham County,907100,80-100,80-100,80-100,80-100,Distressed,Not Distressed,Eversource,SolarCity,NULL,Residential,RE,PV,Step 16,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-07534,NULL,NULL,NULL,No,Other Homeowner Purchase,N/A,SHREC,RSIP-E Batch 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015-04-21 00:00:00.000,Q2,2015,Q4,2015,2015-04-28 00:00:00.000,Q2,2015,Q4,2015,2015-04-28 00:00:00.000,Q2,2015,Q4,2015,2015-05-21 00:00:00.000,Q2,2015,Q4,2015,,20081.25,NULL,NULL,20081.25,20081.25,2373.00,2373.00,2373.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2373.00000,2373.00000,17708.25000,17708.25000,20081.25000,20081.25000,3.83000,0.0038300000,3830.00000,NULL,NULL,1198.80,29970.0000,14.881793,372.04482,0.130,25.00,4361.6040000,4.361604000000,109040.10,109.040100000000,2015PV,2.52973032,2.96589072,3.00950676,0.21808020,63.243258,74.147268,75.237669,5.452005,0.510692,5883.171842,258.234798,0.289239,37.946909,2.736748,12.767300,147079.296050,6455.869950,7.230975,948.672725,68.418700,2010ResidentialPV,0.12000000000,0.19000000000,0.31000000000,84.615118,191.038255,2115.377940,4775.956380,392.85,505.91,0.00,898.76,State House District 44,State Senate District 18,CT2,Not Eligible,Eligible,80-120,80-120,Incentive,Include,0.04700000001000001,47.00000001000001,3,3,No,Vulnerable,LMI,Need to Fix,Not EJ Community,SolarCity,TBD,Not CRA,LMI,Northeastern CT,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-11904,Lisbon,CT,6351,New London County,710100,100-120,120+,100-120,100-120,Distressed,Not Distressed,Eversource,BeFree Green Energy,NULL,Residential,RE,PV,Step 7,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-11904,NULL,NULL,NULL,Yes,Other Homeowner Purchase,N/A,SHREC,SHREC T1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2015-06-01 00:00:00.000,Q2,2015,Q4,2015,2015-07-13 00:00:00.000,Q3,2015,Q1,2016,2015-07-13 00:00:00.000,Q3,2015,Q1,2016,2015-12-22 00:00:00.000,Q4,2015,Q2,2016,,31200.00,NULL,NULL,31200.00,31200.00,4013.00,4013.00,4013.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4013.00000,4013.00000,27187.00000,27187.00000,31200.00000,31200.00000,8.32000,0.0083200000,8320.00000,NULL,NULL,1198.80,29970.0000,32.328072,808.20180,0.130,25.00,9474.8160000,9.474816000000,236870.40,236.870400000000,2015PV,5.49539328,6.44287488,6.53762304,0.47374080,137.384832,161.071872,163.440576,11.843520,1.109388,12780.153974,560.969587,0.628321,82.432971,5.945103,27.734700,319503.849350,14024.239675,15.708025,2060.824275,148.627575,2010ResidentialPV,0.18000000000,0.29000000000,0.47000000000,183.811430,414.996941,4595.285760,10374.923520,610.37,786.02,0.00,1396.39,State House District 47,State Senate District 19,CT2,Not Eligible,Eligible,80-120,80-120,Incentive,Include,0.03660000001000002,36.600000010000024,5,3,No,Not Vulnerable,None,Need to Fix,Not EJ Community,Bee Free Solar,TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-08834,Watertown,CT,6795,Litchfield County,360200,100-120,120+,100-120,120+,Not Distressed,Not Distressed,Eversource,PurePoint Energy,NULL,Residential,RE,PV,Step 5,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-08834,NULL,NULL,NULL,No,Other Homeowner Purchase,N/A,SHREC,SHREC T3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-12-31 00:00:00.000,Q4,2014,Q2,2015,2015-01-22 00:00:00.000,Q1,2015,Q3,2015,2015-01-22 00:00:00.000,Q1,2015,Q3,2015,2015-05-22 00:00:00.000,Q2,2015,Q4,2015,,25694.00,NULL,NULL,25694.00,25694.00,2863.00,2863.00,2863.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2863.00000,2863.00000,22831.00000,22831.00000,25694.00000,25694.00000,4.40000,0.0044000000,4400.00000,NULL,NULL,1198.80,29970.0000,17.096577,427.41442,0.130,25.00,5010.7200000,5.010720000000,125268.00,125.268000000000,2015PV,2.90621760,3.40728960,3.45739680,0.25053600,72.655440,85.182240,86.434920,6.263400,0.586696,6758.735275,296.666608,0.332285,43.594360,3.144045,14.667400,168968.381875,7416.665200,8.307125,1089.859000,78.601125,2010ResidentialPV,0.15000000000,0.24000000000,0.39000000000,97.207968,219.469536,2430.199200,5486.738400,502.65,647.31,0.00,1149.96,State House District 68,State Senate District 32,CT5,Not Eligible,Eligible,120+,120+,Incentive,Include,0.04940000001000002,49.40000001000002,5,4,No,Not Vulnerable,None,Need to Fix,Not EJ Community,"PurePoint Energy, LLC",TBD,Not CRA,Not LMI,Naugatuck Valley,No,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
2025-10-07 18:16:31.893,1,1,No,CGB,Infrastructure,RSIP,EPBB,NULL,Completed,RPV-06067,East Lyme,CT,6357,New London County,870704,120+,120+,100-120,100-120,Not Distressed,Not Distressed,Eversource,Encon,NULL,Residential,RE,PV,Step 4,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,RPV-06067,NULL,NULL,NULL,Yes,Other Homeowner Purchase,N/A,Pre-SHREC,REC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2014-10-02 00:00:00.000,Q4,2014,Q2,2015,2014-10-06 00:00:00.000,Q4,2014,Q2,2015,2014-10-06 00:00:00.000,Q4,2014,Q2,2015,2014-12-24 00:00:00.000,Q4,2014,Q2,2015,,18450.00,NULL,NULL,18450.00,18450.00,5647.00,5647.00,5647.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5647.00000,5647.00000,12803.00000,12803.00000,18450.00000,18450.00000,5.00000,0.0050000000,5000.00000,NULL,NULL,1198.80,29970.0000,19.427928,485.69820,0.130,25.00,5694.0000000,5.694000000000,142350.00,142.350000000000,2014PV,3.30252000,4.66908000,5.63706000,0.28470000,82.563000,116.727000,140.926500,7.117500,0.666700,7680.380994,337.121146,0.377597,49.539045,3.572778,16.667500,192009.524850,8428.028650,9.439925,1238.476125,89.319450,2010ResidentialPV,0.11000000000,0.17000000000,0.28000000000,110.463600,249.397200,2761.590000,6234.930000,360.94,464.81,0.00,825.75,State House District 37,State Senate District 20,CT2,Not Eligible,Eligible,120+,120+,Incentive,Include,0.08570000001000003,85.70000001000002,5,4,Yes,Vulnerable,EJ Poverty Level,Need to Fix,EJ Community,"Encon, Inc.",TBD,Not CRA,Not LMI,Southeastern CT,Yes,Not Justice 40,v_RSIP_ALL_PROGRAMS_KPI,0.00,2025-10-07 18:16:31.893,2
